"Student_ID","Study_Hours_Per_Day","Extracurricular_Hours_Per_Day","Sleep_Hours_Per_Day","Social_Hours_Per_Day","Physical_Activity_Hours_Per_Day","GPA","Stress_Level","college","GPA_Level","Stress_Level2","books_read"
1185,9.6,2.6,5.5,5.7,0.6,3.28,"High","Education","MediumGPA","High",7
1186,7,0.2,7.5,0.7,8.6,2.81,"Moderate","Medicine","LowGPA","LowModerate",3
1187,7,1.4,8.9,4.8,1.9,2.97,"Moderate","Medicine","MediumGPA","LowModerate",4
1188,6.9,0.6,9,4.2,3.3,2.83,"Moderate","Arts & Sciences","LowGPA","LowModerate",7
1189,6,1.5,5.5,3.8,7.2,2.8,"High","Communication","LowGPA","High",6
1190,7.9,3.6,7.8,0.8,3.9,3.45,"Moderate","Communication","HighGPA","LowModerate",5
1191,6.9,3.4,8.2,3.6,1.9,3.37,"Moderate","Communication","HighGPA","LowModerate",2
1192,8.8,2.4,5.8,4.8,2.2,3.38,"High","Education","HighGPA","High",5
1193,8.6,0.3,7.3,1,6.8,3.51,"High","Arts & Sciences","HighGPA","High",5
1194,8.1,2.7,9.2,0.9,3.1,2.78,"High","Humanities","LowGPA","High",7
1195,5.6,3.4,5.8,5.8,3.4,2.84,"High","Humanities","LowGPA","High",1
1196,9.9,0.4,6.5,3.8,3.4,3.73,"High","Communication","HighGPA","High",3
1197,6.8,3.7,5.3,3.3,4.9,3.37,"High","Arts & Sciences","HighGPA","High",8
1198,6.3,1.5,9.2,1.2,5.8,3.15,"Moderate","Humanities","MediumGPA","LowModerate",2
1199,9.1,2.3,8.8,2.7,1.1,3.43,"High","Arts & Sciences","HighGPA","High",10
1200,9.3,1.7,9.8,1.4,1.8,3.12,"High","Communication","MediumGPA","High",4
1201,5.7,1.6,9.8,1.9,5,2.72,"Low","Medicine","LowGPA","LowModerate",7
1202,8.6,1.2,8.9,2.3,3,3.24,"High","Education","MediumGPA","High",8
1203,7.4,3.1,6.9,2.7,3.9,2.82,"Moderate","Education","LowGPA","LowModerate",5
1204,7.6,3.2,6.8,3.1,3.3,2.87,"Moderate","Arts & Sciences","LowGPA","LowModerate",6
1205,8.4,1.1,6.4,5.6,2.5,3.37,"High","Arts & Sciences","HighGPA","High",5
1206,8.2,0.1,8.1,3.1,4.5,3.56,"High","Medicine","HighGPA","High",11
1207,7.7,1.4,5.4,1.2,8.3,3.13,"High","Education","MediumGPA","High",2
1208,7.3,0.2,5.2,4.3,7,3.21,"High","Communication","MediumGPA","High",3
1209,7.7,2,6.2,4.5,3.6,3.07,"Moderate","Humanities","MediumGPA","LowModerate",7
1210,7.3,1.1,6.2,3.9,5.5,3,"Moderate","Humanities","MediumGPA","LowModerate",5
1211,8.3,3.3,7.1,0.4,4.9,3.56,"High","Medicine","HighGPA","High",4
1212,5,2.1,5.2,3.4,8.3,2.9,"High","Humanities","MediumGPA","High",13
1213,9.6,3.9,7.7,1.3,1.5,3.47,"High","Education","HighGPA","High",3
1214,5.3,1.9,6.2,2.8,7.8,2.87,"Low","Humanities","LowGPA","LowModerate",5
1215,7.3,2.3,6.8,1,6.6,3.35,"Moderate","Education","HighGPA","LowModerate",2
1216,8.3,1.4,9.7,4.2,0.4,3.25,"High","Humanities","MediumGPA","High",7
1217,6,0.2,8.7,5,4.1,3.04,"Moderate","Humanities","MediumGPA","LowModerate",4
1218,5.1,1,7.3,3.8,6.8,3.24,"Low","Arts & Sciences","MediumGPA","LowModerate",7
1219,7.8,3,6.4,3.4,3.4,3.14,"Moderate","Arts & Sciences","MediumGPA","LowModerate",3
1220,8.8,2.8,10,0.7,1.7,3.16,"High","Arts & Sciences","MediumGPA","High",9
1221,7.5,1.3,7.2,5.1,2.9,3.27,"Moderate","Medicine","MediumGPA","LowModerate",4
1222,6,3.5,5.3,5.3,3.9,2.97,"High","Humanities","MediumGPA","High",5
1223,6.6,1.3,7.6,5.6,2.9,2.96,"Moderate","Education","MediumGPA","LowModerate",2
1224,9.3,1.6,6,2.5,4.6,3.31,"High","Communication","MediumGPA","High",8
1225,6.9,3.7,8.8,2.3,2.3,3.03,"Moderate","Humanities","MediumGPA","LowModerate",9
1226,5.3,1,7.2,0.9,9.6,2.85,"Low","Medicine","LowGPA","LowModerate",1
1227,9.7,3.1,6.3,2.9,2,3.5,"High","Education","HighGPA","High",5
1228,9.4,2.1,8.9,2,1.6,3.43,"High","Arts & Sciences","HighGPA","High",3
1229,7.8,0.5,5.6,3.2,6.9,3.36,"High","Medicine","HighGPA","High",7
1230,9.8,1.9,5.3,3.3,3.7,3.93,"High","Arts & Sciences","HighGPA","High",5
1231,9.2,4,7.2,1.2,2.4,3.1,"High","Humanities","MediumGPA","High",0
1232,5.2,1.4,6.3,4.1,7,3.12,"Low","Arts & Sciences","MediumGPA","LowModerate",4
1233,9.7,1.1,9.1,0.2,3.9,3.3,"High","Medicine","MediumGPA","High",4
1234,9.7,3.1,8.3,2.4,0.5,3.47,"High","Education","HighGPA","High",5
1235,8.2,3.9,8.6,3.1,0.2,3.02,"High","Humanities","MediumGPA","High",3
1236,7.6,0.5,8,2.9,5,3.15,"Moderate","Arts & Sciences","MediumGPA","LowModerate",2
1237,8.1,0,6,2.9,7,3.19,"High","Medicine","MediumGPA","High",2
1238,7.1,2.9,8,1.8,4.2,3.17,"Moderate","Arts & Sciences","MediumGPA","LowModerate",6
1239,7.1,0.9,9.8,0.8,5.4,3.01,"Moderate","Education","MediumGPA","LowModerate",9
1240,6.1,3.1,6,0.5,8.3,2.9,"Moderate","Medicine","MediumGPA","LowModerate",4
1241,7.4,0,5.4,4.8,6.4,3.14,"High","Medicine","MediumGPA","High",2
1242,9.3,2.7,5.3,4.7,2,3.41,"High","Education","HighGPA","High",4
1243,9.2,3.2,7.5,1,3.1,3.48,"High","Humanities","HighGPA","High",6
1244,9.9,0.6,6.1,1.3,6.1,3.63,"High","Communication","HighGPA","High",4
1245,9,0.7,5.3,6,3,3.56,"High","Medicine","HighGPA","High",7
1246,7.8,3.6,9.6,0,3,3.09,"Moderate","Arts & Sciences","MediumGPA","LowModerate",4
1247,5.4,1,8.3,5.3,4,3.27,"Low","Education","MediumGPA","LowModerate",5
1248,5.9,3.2,9.8,1.4,3.7,2.71,"Low","Medicine","LowGPA","LowModerate",2
1249,7.5,0.3,7.8,3,5.4,3.09,"Moderate","Arts & Sciences","MediumGPA","LowModerate",3
1250,6.7,2.1,7.9,0.1,7.2,2.78,"Moderate","Humanities","LowGPA","LowModerate",6
1251,8.8,2.9,6.8,0.3,5.2,3.17,"High","Education","MediumGPA","High",7
1252,5.9,2.3,5.8,2.1,7.9,2.66,"High","Medicine","LowGPA","High",5
1253,8.5,2.2,6.9,2.5,3.9,3.25,"High","Medicine","MediumGPA","High",5
1254,5.4,3.5,5.4,4.2,5.5,2.81,"High","Education","LowGPA","High",0
1255,9.6,1.1,6.9,3.4,3,3.37,"High","Humanities","HighGPA","High",3
1256,8.3,1.6,7.4,0.3,6.4,3.29,"High","Communication","MediumGPA","High",7
1257,6,3.2,7.3,1.8,5.7,3.11,"Moderate","Education","MediumGPA","LowModerate",2
1258,8.7,1.1,5.6,1.5,7.1,3.24,"High","Education","MediumGPA","High",3
1259,9.6,2.3,7.7,2.6,1.8,3.67,"High","Communication","HighGPA","High",10
1260,7.6,0.5,5.6,3.2,7.1,3.04,"High","Humanities","MediumGPA","High",5
1261,9.7,1.2,9.3,2.9,0.9,3.51,"High","Humanities","HighGPA","High",3
1262,6,1.5,7.5,4.4,4.6,2.8,"Moderate","Education","LowGPA","LowModerate",5
1263,5.6,1.6,7.4,3.2,6.2,2.75,"Low","Arts & Sciences","LowGPA","LowModerate",1
1264,9,2.8,7.8,3.1,1.3,3.43,"High","Humanities","HighGPA","High",3
1265,7.1,0.6,8.3,3.1,4.9,2.79,"Moderate","Education","LowGPA","LowModerate",6
1266,9.5,2.3,5.4,2.7,4.1,3.67,"High","Arts & Sciences","HighGPA","High",2
1267,8.8,3.2,7.5,4,0.5,3.2,"High","Communication","MediumGPA","High",6
1268,9.5,3.6,8.4,2.1,0.4,3.11,"High","Humanities","MediumGPA","High",9
1269,5.4,3.5,6.6,1.1,7.4,2.72,"Low","Humanities","LowGPA","LowModerate",2
1270,6.3,1.3,5.7,1.8,8.9,2.65,"High","Humanities","LowGPA","High",10
1271,7.9,1.8,6.7,4.5,3.1,3.24,"Moderate","Humanities","MediumGPA","LowModerate",1
1272,6.7,3,5.8,0.8,7.7,3.09,"High","Arts & Sciences","MediumGPA","High",6
1273,6.7,3.2,6.2,0.4,7.5,2.74,"Moderate","Education","LowGPA","LowModerate",5
1274,7.8,2.1,8.3,1.4,4.4,3.31,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1275,9.3,1.2,8.5,0.1,4.9,3.1,"High","Humanities","MediumGPA","High",8
1276,7.7,0.3,9,1.3,5.7,2.9,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1277,8.4,3.2,7.8,3.4,1.2,3.02,"High","Communication","MediumGPA","High",6
1278,9,1.2,7.9,4.4,1.5,3.62,"High","Education","HighGPA","High",6
1279,6.9,1.2,7.3,4.9,3.7,3.05,"Moderate","Arts & Sciences","MediumGPA","LowModerate",4
1280,8.3,3.6,5.5,1.4,5.2,3.4,"High","Education","HighGPA","High",4
1281,8.5,3.3,9.3,1.2,1.7,3.25,"High","Humanities","MediumGPA","High",3
1282,6.2,1.2,8.9,0.5,7.2,2.76,"Moderate","Medicine","LowGPA","LowModerate",7
1283,9.1,1.7,8,0.5,4.7,3.23,"High","Education","MediumGPA","High",5
1284,9.8,3.2,7.3,0.8,2.9,3.42,"High","Arts & Sciences","HighGPA","High",6
1285,9.7,1.4,5.8,3.4,3.7,3.67,"High","Humanities","HighGPA","High",5
1286,7.4,4,8.4,0.3,3.9,3.15,"Moderate","Medicine","MediumGPA","LowModerate",4
1287,10,1.6,6.4,3.3,2.7,3.39,"High","Education","HighGPA","High",6
1288,5,1.8,9.2,3.4,4.6,2.7,"Low","Education","LowGPA","LowModerate",5
1289,10,1.1,6.4,1,5.5,3.4,"High","Humanities","HighGPA","High",4
1290,9,3.6,9.9,0.3,1.2,3.19,"High","Communication","MediumGPA","High",5
1291,9.4,1.3,5.6,5.2,2.5,3.2,"High","Medicine","MediumGPA","High",7
1292,7.1,1.1,8.7,2.7,4.4,3.15,"Moderate","Humanities","MediumGPA","LowModerate",5
1293,9.9,0.2,6.8,2.9,4.2,3.09,"High","Arts & Sciences","MediumGPA","High",3
1294,8.6,3.5,9.7,1.8,0.4,3.3,"High","Medicine","MediumGPA","High",7
1295,9.3,2.2,9.1,1,2.4,3.07,"High","Education","MediumGPA","High",4
1296,7.3,1.1,9.8,1.8,4,2.91,"Moderate","Arts & Sciences","MediumGPA","LowModerate",4
1297,5.5,2.1,5.3,0.7,10.4,2.79,"High","Medicine","LowGPA","High",7
1298,7.2,3.2,8.7,2.1,2.8,2.78,"Moderate","Humanities","LowGPA","LowModerate",6
1299,6.7,1.3,8.9,0.3,6.8,2.79,"Moderate","Medicine","LowGPA","LowModerate",7
1300,6.2,3.7,9.3,3.4,1.4,2.92,"Moderate","Medicine","MediumGPA","LowModerate",5
1301,7.4,2.1,9.9,4.4,0.2,3.23,"Moderate","Education","MediumGPA","LowModerate",1
1302,6,0.9,8.4,2.4,6.3,2.79,"Moderate","Arts & Sciences","LowGPA","LowModerate",5
1303,9.7,0.4,7.6,5.5,0.8,3.73,"High","Education","HighGPA","High",5
1304,5.8,3.9,9.6,0.8,3.9,2.57,"Low","Education","LowGPA","LowModerate",7
1305,5.6,0.3,9.5,1.2,7.4,2.57,"Low","Arts & Sciences","LowGPA","LowModerate",6
1306,8,0.3,6.1,5.6,4,2.76,"Moderate","Humanities","LowGPA","LowModerate",5
1307,9.5,3.1,5.1,2,4.3,3.14,"High","Humanities","MediumGPA","High",2
1308,9.5,2.5,5.4,5.5,1.1,3.59,"High","Humanities","HighGPA","High",3
1309,9.8,0.3,7.7,1.8,4.4,3.23,"High","Humanities","MediumGPA","High",6
1310,7.9,3.8,7.5,0.4,4.4,3.11,"Moderate","Arts & Sciences","MediumGPA","LowModerate",2
1311,8.1,1.4,9.3,2.3,2.9,3.11,"High","Communication","MediumGPA","High",3
1312,8.8,1.1,8.8,1.1,4.2,3.22,"High","Education","MediumGPA","High",4
1313,6.6,1.9,9.7,5.4,0.4,2.88,"Moderate","Medicine","LowGPA","LowModerate",7
1314,5.7,2,7.3,5.4,3.6,2.62,"Low","Humanities","LowGPA","LowModerate",3
1315,9.7,1.5,7.5,4.8,0.5,3.3,"High","Education","MediumGPA","High",6
1316,6.1,0.8,5.2,3.9,8,2.56,"High","Humanities","LowGPA","High",2
1317,6.3,0.2,6.2,4.8,6.5,2.93,"Moderate","Medicine","MediumGPA","LowModerate",7
1318,7.1,3.9,6,1.3,5.7,3.3,"Moderate","Medicine","MediumGPA","LowModerate",3
1319,6.5,0.7,6.9,5.5,4.4,2.71,"Moderate","Medicine","LowGPA","LowModerate",5
1320,9.7,0.2,6.1,3.4,4.6,3.81,"High","Humanities","HighGPA","High",1
1321,8.1,0.2,7,3.9,4.8,3.41,"High","Medicine","HighGPA","High",7
1322,6.6,0.4,7.1,0.8,9.1,3.27,"Moderate","Medicine","MediumGPA","LowModerate",4
1323,9.7,1.9,6.6,4.4,1.4,3.06,"High","Medicine","MediumGPA","High",8
1324,9.1,3.5,8.4,0.1,2.9,3.36,"High","Humanities","HighGPA","High",4
1325,7.8,3.1,5.7,1.4,6,3.14,"High","Education","MediumGPA","High",10
1326,7.2,0,9.1,2.2,5.5,3.41,"Moderate","Communication","HighGPA","LowModerate",4
1327,7.7,2.7,8.5,4.9,0.2,2.68,"Moderate","Education","LowGPA","LowModerate",5
1328,9.8,2.6,6.5,0.6,4.5,3.62,"High","Humanities","HighGPA","High",5
1329,9.2,1.4,8.3,2.4,2.7,3.47,"High","Medicine","HighGPA","High",1
1330,5.3,1.7,7.7,2.6,6.7,2.54,"Low","Arts & Sciences","LowGPA","LowModerate",6
1331,8.7,3.3,8.9,0.1,3,3.34,"High","Education","HighGPA","High",5
1332,9.7,3.3,9.2,0.5,1.3,3.18,"High","Medicine","MediumGPA","High",4
1333,7.1,1.9,5.8,0.2,9,3.02,"High","Arts & Sciences","MediumGPA","High",5
1334,9.6,2.3,8.3,3.5,0.3,3.41,"High","Humanities","HighGPA","High",6
1335,6.7,2.5,5.2,1.1,8.5,3.11,"High","Arts & Sciences","MediumGPA","High",4
1336,6.8,1.5,7.7,0,8,3.15,"Moderate","Arts & Sciences","MediumGPA","LowModerate",3
1337,6.2,0.8,6.3,4.8,5.9,2.76,"Moderate","Arts & Sciences","LowGPA","LowModerate",6
1338,7.5,3.5,6.2,0.5,6.3,3,"Moderate","Medicine","MediumGPA","LowModerate",6
1339,6.8,3,7.8,4.9,1.5,2.99,"Moderate","Medicine","MediumGPA","LowModerate",7
1340,5.2,3.9,6.9,0.9,7.1,3.28,"Low","Education","MediumGPA","LowModerate",5
1341,8.3,1.1,7.9,3.5,3.2,3.49,"High","Education","HighGPA","High",4
1342,6.3,1.8,7.7,4,4.2,2.91,"Moderate","Medicine","MediumGPA","LowModerate",5
1343,8.9,1.6,8.2,0.8,4.5,3.3,"High","Humanities","MediumGPA","High",4
1344,8.6,0.1,6,2.9,6.4,3.42,"High","Arts & Sciences","HighGPA","High",3
1345,9.4,2.1,9.6,1.4,1.5,3.2,"High","Medicine","MediumGPA","High",6
1346,9,1,9.5,4.1,0.4,3.34,"High","Arts & Sciences","HighGPA","High",9
1347,9.7,2.1,8.4,3,0.8,3.51,"High","Arts & Sciences","HighGPA","High",4
1348,5.2,2,5.8,1.1,9.9,2.58,"High","Humanities","LowGPA","High",6
1349,6.8,1.7,8.1,0.4,7,2.75,"Moderate","Education","LowGPA","LowModerate",5
1350,7.9,2.5,7.8,4.3,1.5,3.19,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1351,6.7,3.1,7.2,2.9,4.1,3.24,"Moderate","Communication","MediumGPA","LowModerate",1
1352,6.5,0.3,5.5,5.5,6.2,3.28,"High","Communication","MediumGPA","High",0
1353,8.4,0.5,6.8,3.6,4.7,3.34,"High","Education","HighGPA","High",3
1354,5,0.8,9.8,3.7,4.7,2.69,"Low","Medicine","LowGPA","LowModerate",1
1355,6.3,0.3,5.1,1.5,10.8,2.9,"High","Humanities","MediumGPA","High",2
1356,8.6,3.7,7,0.9,3.8,3.48,"High","Arts & Sciences","HighGPA","High",5
1357,7.6,3.6,9,0.3,3.5,3.27,"Moderate","Education","MediumGPA","LowModerate",3
1358,9.5,0.5,7.7,5.3,1,3.78,"High","Arts & Sciences","HighGPA","High",7
1359,7.1,1.9,5.4,1.7,7.9,3.14,"High","Arts & Sciences","MediumGPA","High",3
1360,6.4,1.8,8.4,1,6.4,2.93,"Moderate","Education","MediumGPA","LowModerate",5
1361,7.4,3,9.3,2.7,1.6,2.95,"Moderate","Communication","MediumGPA","LowModerate",6
1362,9.7,0.5,8.9,1.3,3.6,3.53,"High","Arts & Sciences","HighGPA","High",3
1363,9.7,2.9,8.8,0.6,2,3.87,"High","Arts & Sciences","HighGPA","High",7
1364,8.8,0.4,9.8,4.5,0.5,3.12,"High","Arts & Sciences","MediumGPA","High",4
1365,6.4,3.3,7.6,2.8,3.9,3.11,"Moderate","Humanities","MediumGPA","LowModerate",3
1366,8.6,1.6,8.1,4,1.7,2.94,"High","Humanities","MediumGPA","High",4
1367,8.6,0.2,9.3,2.7,3.2,3.11,"High","Education","MediumGPA","High",3
1368,7.4,3.5,6.9,4.5,1.7,2.95,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1369,5.5,1.9,10,4.6,2,2.83,"Low","Humanities","LowGPA","LowModerate",3
1370,6.2,1.6,8.9,4.6,2.7,2.63,"Moderate","Medicine","LowGPA","LowModerate",3
1371,6.1,3.7,8,2.3,3.9,3.41,"Moderate","Arts & Sciences","HighGPA","LowModerate",4
1372,7.8,1.9,7.5,1.1,5.7,3.18,"Moderate","Humanities","MediumGPA","LowModerate",3
1373,9.1,2.2,5.7,4.6,2.4,3.17,"High","Communication","MediumGPA","High",4
1374,7.6,0.5,9.7,1.1,5.1,3.07,"Moderate","Humanities","MediumGPA","LowModerate",5
1375,6.3,1.6,6.9,4.8,4.4,2.69,"Moderate","Education","LowGPA","LowModerate",6
1376,6.3,2,5.7,3.7,6.3,2.91,"High","Arts & Sciences","MediumGPA","High",7
1377,7.8,2.9,9.7,3.3,0.3,3.09,"Moderate","Education","MediumGPA","LowModerate",4
1378,9.5,3.9,9.3,0.1,1.2,3.28,"High","Humanities","MediumGPA","High",9
1379,9.7,1.7,5,2.7,4.9,3.47,"High","Communication","HighGPA","High",1
1380,6.7,1.9,8.1,5.2,2.1,2.88,"Moderate","Arts & Sciences","LowGPA","LowModerate",5
1381,8.3,1.7,9.1,4.4,0.5,3.26,"High","Education","MediumGPA","High",5
1382,6.4,0.2,8.3,5.2,3.9,2.75,"Moderate","Medicine","LowGPA","LowModerate",4
1383,5.8,3.2,9.3,5.2,0.5,2.96,"Low","Arts & Sciences","MediumGPA","LowModerate",8
1384,6.6,2.2,5.3,0.3,9.6,2.94,"High","Humanities","MediumGPA","High",2
1385,8.6,1.8,6.3,1.1,6.2,3.2,"High","Medicine","MediumGPA","High",8
1386,7.4,1.4,6.6,5.8,2.8,2.87,"Moderate","Arts & Sciences","LowGPA","LowModerate",3
1387,8.2,0.1,7.2,5.3,3.2,3.12,"High","Medicine","MediumGPA","High",3
1388,8.8,2.4,7.9,0.3,4.6,3.26,"High","Medicine","MediumGPA","High",8
1389,5.7,2.5,6,3,6.8,2.5,"Low","Medicine","LowGPA","LowModerate",2
1390,9.7,3.4,8.6,0.2,2.1,3.53,"High","Medicine","HighGPA","High",3
1391,5.5,2,5.8,5.9,4.8,2.82,"High","Education","LowGPA","High",11
1392,6.8,2.6,5.6,2.6,6.4,2.77,"High","Education","LowGPA","High",6
1393,6.4,3.6,5.2,5.5,3.3,2.86,"High","Communication","LowGPA","High",4
1394,8.9,0.1,9.8,2.7,2.5,3.51,"High","Humanities","HighGPA","High",4
1395,6.5,1.5,5.3,5.9,4.8,3,"High","Humanities","MediumGPA","High",5
1396,7.2,3.8,6.2,3.2,3.6,3.02,"Moderate","Education","MediumGPA","LowModerate",7
1397,7.4,2.8,5.3,1.2,7.3,3.25,"High","Communication","MediumGPA","High",6
1398,5.9,2.3,6.1,5.2,4.5,2.72,"Low","Arts & Sciences","LowGPA","LowModerate",5
1399,9.7,2.1,6.8,1.3,4.1,3.55,"High","Humanities","HighGPA","High",2
1400,9.7,1.6,8.5,2.1,2.1,3.87,"High","Humanities","HighGPA","High",3
1401,7.6,1.1,7.3,2.8,5.2,3.2,"Moderate","Arts & Sciences","MediumGPA","LowModerate",3
1402,6.6,0.2,7.5,3.3,6.4,3.02,"Moderate","Medicine","MediumGPA","LowModerate",3
1403,5.8,3,9.9,5,0.3,2.93,"Low","Arts & Sciences","MediumGPA","LowModerate",2
1404,8.5,1.8,7.7,5.1,0.9,3.23,"High","Humanities","MediumGPA","High",5
1405,7.4,1.5,7.5,3.5,4.1,3.33,"Moderate","Humanities","MediumGPA","LowModerate",3
1406,5.5,2.4,5.6,0.5,10,3.11,"High","Education","MediumGPA","High",6
1407,7.6,1.6,7.9,0.5,6.4,2.89,"Moderate","Medicine","LowGPA","LowModerate",5
1408,9.9,2.2,8.4,1.1,2.4,3.43,"High","Arts & Sciences","HighGPA","High",9
1409,5.5,3.9,6.4,2.5,5.7,2.8,"Low","Education","LowGPA","LowModerate",2
1410,9.1,2.1,6.4,0.4,6,3.37,"High","Medicine","HighGPA","High",9
1411,5.8,3.6,8.4,1.5,4.7,2.91,"Low","Arts & Sciences","MediumGPA","LowModerate",6
1412,7.9,1.6,6.8,1.3,6.4,3.1,"Moderate","Humanities","MediumGPA","LowModerate",8
1413,8.3,3.9,5.9,3.5,2.4,2.95,"High","Humanities","MediumGPA","High",5
1414,6.3,3.3,7.4,3.3,3.7,2.52,"Moderate","Arts & Sciences","LowGPA","LowModerate",3
1415,6.5,0.7,5.4,4.3,7.1,3.1,"High","Education","MediumGPA","High",3
1416,7,1.7,7.3,2.2,5.8,2.85,"Moderate","Medicine","LowGPA","LowModerate",6
1417,5.5,1.2,8.3,4,5,2.76,"Low","Medicine","LowGPA","LowModerate",5
1418,6,0.8,5.1,5.4,6.7,2.54,"High","Education","LowGPA","High",4
1419,6.1,0.9,6.4,0.8,9.8,2.79,"Moderate","Humanities","LowGPA","LowModerate",7
1420,5.7,2.6,6.7,4.2,4.8,2.9,"Low","Education","MediumGPA","LowModerate",4
1421,7.8,1,8.3,0.7,6.2,2.69,"Moderate","Communication","LowGPA","LowModerate",7
1422,6.3,2.4,9.4,5.9,0,3.22,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1423,8,1.6,6.1,1.5,6.8,2.75,"Moderate","Education","LowGPA","LowModerate",4
1424,9.6,1.5,6.9,2.3,3.7,3.37,"High","Humanities","HighGPA","High",9
1425,9.2,2.6,8.1,1.4,2.7,3.39,"High","Humanities","HighGPA","High",5
1426,7,2,8.3,0.1,6.6,3.27,"Moderate","Education","MediumGPA","LowModerate",2
1427,9.4,1.8,6.7,0.8,5.3,3.37,"High","Arts & Sciences","HighGPA","High",5
1428,7,2.7,7.1,5.8,1.4,2.47,"Moderate","Education","LowGPA","LowModerate",10
1429,8,3.2,5.5,2.4,4.9,3.36,"High","Communication","HighGPA","High",8
1430,9.3,0.3,5.4,5.1,3.9,3.02,"High","Humanities","MediumGPA","High",4
1431,6.1,2.7,7.7,5,2.5,3.04,"Moderate","Medicine","MediumGPA","LowModerate",8
1432,7.1,1.3,8,5.6,2,3.08,"Moderate","Arts & Sciences","MediumGPA","LowModerate",4
1433,9.2,4,5.1,0.6,5.1,3.62,"High","Arts & Sciences","HighGPA","High",7
1434,6.4,1,8.9,0.3,7.4,3.04,"Moderate","Communication","MediumGPA","LowModerate",7
1435,6.8,2,7.8,4.4,3,3.27,"Moderate","Humanities","MediumGPA","LowModerate",4
1436,7.9,2.2,8.2,1.5,4.2,2.87,"Moderate","Medicine","LowGPA","LowModerate",4
1437,5.4,0.5,6.1,3,9,2.91,"Low","Communication","MediumGPA","LowModerate",6
1438,8.9,1.4,7,2.4,4.3,3.5,"High","Medicine","HighGPA","High",7
1439,6,0.2,8,5.9,3.9,2.76,"Moderate","Communication","LowGPA","LowModerate",6
1440,9.1,2.8,9.7,1,1.4,3.53,"High","Humanities","HighGPA","High",5
1441,8.3,1.9,8.2,2.5,3.1,3.25,"High","Medicine","MediumGPA","High",3
1442,7.6,3.2,8.7,3,1.5,2.86,"Moderate","Education","LowGPA","LowModerate",5
1443,5.6,2.9,7.5,5.4,2.6,2.98,"Low","Arts & Sciences","MediumGPA","LowModerate",2
1444,5.7,3,5,1,9.3,2.42,"High","Education","LowGPA","High",5
1445,7.9,2.9,9.6,2.5,1.1,2.99,"Moderate","Arts & Sciences","MediumGPA","LowModerate",6
1446,5,0.5,7.7,4.1,6.7,3.07,"Low","Education","MediumGPA","LowModerate",6
1447,7.1,2.9,7.6,0.4,6,3.15,"Moderate","Medicine","MediumGPA","LowModerate",2
1448,8.6,3.6,5.6,5.9,0.3,3.21,"High","Humanities","MediumGPA","High",5
1449,6,0,10,1.7,6.3,2.7,"Moderate","Communication","LowGPA","LowModerate",5
1450,7.9,3.6,6.6,4,1.9,3.29,"Moderate","Education","MediumGPA","LowModerate",4
1451,5.9,2.5,6.7,1.3,7.6,2.7,"Low","Humanities","LowGPA","LowModerate",5
1452,9.5,1.6,6.2,2.7,4,3.32,"High","Humanities","MediumGPA","High",6
1453,6.6,3,9.9,2,2.5,3.03,"Moderate","Communication","MediumGPA","LowModerate",6
1454,5.8,2.8,7.6,3.9,3.9,3.09,"Low","Communication","MediumGPA","LowModerate",2
1455,9.4,1.8,9.5,2.5,0.8,3.91,"High","Arts & Sciences","HighGPA","High",5
1456,6.6,3.9,8.3,0.2,5,2.93,"Moderate","Communication","MediumGPA","LowModerate",7
1457,6.6,2.5,5.3,0.1,9.5,2.6,"High","Medicine","LowGPA","High",3
1458,7.2,1.1,5.8,4.1,5.8,2.96,"High","Education","MediumGPA","High",6
1459,7.6,0.8,6.6,3.6,5.4,3.3,"Moderate","Arts & Sciences","MediumGPA","LowModerate",7
1460,8.6,2.7,7.4,3.4,1.9,3.45,"High","Medicine","HighGPA","High",2
1461,5.2,2.5,8.9,3,4.4,2.51,"Low","Education","LowGPA","LowModerate",9
1462,8.2,2.8,9.4,1.2,2.4,3.06,"High","Communication","MediumGPA","High",6
1463,8.8,2.2,9.4,1.9,1.7,3.85,"High","Arts & Sciences","HighGPA","High",7
1464,8.7,3.9,5.4,0.3,5.7,3.42,"High","Humanities","HighGPA","High",3
1465,9.7,2.1,8.1,2,2.1,3.49,"High","Arts & Sciences","HighGPA","High",1
1466,8.7,1.2,6.5,5,2.6,3.25,"High","Education","MediumGPA","High",7
1467,5.4,3.5,6.3,3.6,5.2,2.85,"Low","Humanities","LowGPA","LowModerate",8
1468,7.1,2.8,6.7,1.7,5.7,3.16,"Moderate","Medicine","MediumGPA","LowModerate",3
1469,10,3,8.2,1,1.8,3.81,"High","Medicine","HighGPA","High",5
1470,7.7,3.4,5.2,2.2,5.5,3.22,"High","Arts & Sciences","MediumGPA","High",5
1471,6.2,1.8,5.4,5.7,4.9,2.98,"High","Education","MediumGPA","High",6
1472,7.8,3.7,5,4.5,3,3.16,"High","Communication","MediumGPA","High",2
1473,9.5,0.6,5.5,2.5,5.9,3.44,"High","Arts & Sciences","HighGPA","High",6
1474,7.6,0.6,5,4.9,5.9,3.29,"High","Arts & Sciences","MediumGPA","High",4
